納品数,販売数,時系列インデックス,タイトル,累積販売数,消化率
0,1584,0,一番くじ夏目友人帳ニャンコ先生栗づくし,1584,0.0039102421684070205
190120,29919,1,一番くじ夏目友人帳ニャンコ先生栗づくし,31503,0.07776790342886766
214830,43136,2,一番くじ夏目友人帳ニャンコ先生栗づくし,74639,0.18425288207558815
70,38038,3,一番くじ夏目友人帳ニャンコ先生栗づくし,112677,0.2781530030363623
0,43978,4,一番くじ夏目友人帳ニャンコ先生栗づくし,156655,0.38671653212866275
0,33874,5,一番くじ夏目友人帳ニャンコ先生栗づくし,190529,0.47033745587400333
0,23550,6,一番くじ夏目友人帳ニャンコ先生栗づくし,214079,0.5284726850823274
70,18604,7,一番くじ夏目友人帳ニャンコ先生栗づくし,232683,0.5743982818632897
0,17449,8,一番くじ夏目友人帳ニャンコ先生栗づくし,250132,0.6174726603964551
0,16072,9,一番くじ夏目友人帳ニャンコ先生栗づくし,266204,0.6571477943173122
0,14487,10,一番くじ夏目友人帳ニャンコ先生栗づくし,280691,0.6929102174825348
0,14118,11,一番くじ夏目友人帳ニャンコ先生栗づくし,294809,0.7277617319607989
0,10930,12,一番くじ夏目友人帳ニャンコ先生栗づくし,305739,0.7547433903576983
0,8774,13,一番くじ夏目友人帳ニャンコ先生栗づくし,314513,0.7764027746920438
0,6245,14,一番くじ夏目友人帳ニャンコ先生栗づくし,320758,0.7918191019279667
0,5158,15,一番くじ夏目友人帳ニャンコ先生栗づくし,325916,0.8045520748475647
0,4589,16,一番くじ夏目友人帳ニャンコ先生栗づくし,330505,0.8158804216346984
0,4673,17,一番くじ夏目友人帳ニャンコ先生栗づくし,335178,0.8274161297489446
0,5083,18,一番くじ夏目友人帳ニャンコ先生栗づくし,340261,0.8399639586264781
0,4106,19,一番くじ夏目友人帳ニャンコ先生栗づくし,344367,0.850099977782715
0,3368,20,一番くじ夏目友人帳ニャンコ先生栗づくし,347735,0.858414179565035
0,2687,21,一番くじ夏目友人帳ニャンコ先生栗づくし,350422,0.8650472734454072
0,3010,22,一番くじ夏目友人帳ニャンコ先生栗づくし,353432,0.8724777210002715
0,2320,23,一番くじ夏目友人帳ニャンコ先生栗づくし,355752,0.8782048433681404
0,2537,24,一番くじ夏目友人帳ニャンコ先生栗づくし,358289,0.8844676491643833
0,4174,25,一番くじ夏目友人帳ニャンコ先生栗づくし,362463,0.8947715322520922
0,2158,26,一番くじ夏目友人帳ニャンコ先生栗づくし,364621,0.9000987434891012
0,1413,27,一番くじ夏目友人帳ニャンコ先生栗づくし,366034,0.9035868572416006
0,1494,28,一番くじ夏目友人帳ニャンコ先生栗づくし,367528,0.90727492655953
0,1351,29,一番くじ夏目友人帳ニャンコ先生栗づくし,368879,0.9106099879039226
0,1332,30,一番くじ夏目友人帳ニャンコ先生栗づくし,370211,0.9138981460909922
0,1216,31,一番くじ夏目友人帳ニャンコ先生栗づくし,371427,0.9168999481596682
0,1345,32,一番くじ夏目友人帳ニャンコ先生栗づくし,372772,0.9202201979806957
0,1041,33,一番くじ夏目友人帳ニャンコ先生栗づくし,373813,0.922789997284554
0,1226,34,一番くじ夏目友人帳ニャンコ先生栗づくし,375039,0.9258164852255054
0,821,35,一番くじ夏目友人帳ニャンコ先生栗づくし,375860,0.9278431953393074
0,812,36,一番くじ夏目友人帳ニャンコ先生栗づくし,376672,0.9298476881680614
0,835,37,一番くじ夏目友人帳ニャンコ先生栗づくし,377507,0.9319089585030487
0,843,38,一番くじ夏目友人帳ニャンコ先生栗づくし,378350,0.9339899775358562
0,848,39,一番くじ夏目友人帳ニャンコ先生栗づくし,379198,0.9360833395048014
0,815,40,一番くじ夏目友人帳ニャンコ先生栗づくし,380013,0.9380952380952381
0,528,41,一番くじ夏目友人帳ニャンコ先生栗づくし,380541,0.9393986521513737
0,630,42,一番くじ夏目友人帳ニャンコ先生栗づくし,381171,0.9409538621047174
0,579,43,一番くじ夏目友人帳ニャンコ先生栗づくし,381750,0.9423831741094572
0,463,44,一番くじ夏目友人帳ニャンコ先生栗づくし,382213,0.9435261299958034
0,516,45,一番くじ夏目友人帳ニャンコ先生栗づくし,382729,0.9447999210052087
0,480,46,一番くじ夏目友人帳ニャンコ先生栗づくし,383209,0.945984842874423
0,475,47,一番くじ夏目友人帳ニャンコ先生栗づくし,383684,0.9471574218074996
0,322,48,一番くじ夏目友人帳ニャンコ先生栗づくし,384006,0.9479523068947642
0,441,49,一番くじ夏目友人帳ニャンコ先生栗づくし,384447,0.9490409538621047
0,323,50,一番くじ夏目友人帳ニャンコ先生栗づくし,384770,0.9498383075365968
0,346,51,一番くじ夏目友人帳ニャンコ先生栗づくし,385116,0.9506924387173221
0,341,52,一番くじ夏目友人帳ニャンコ先生栗づくし,385457,0.9515342269619097
0,448,53,一番くじ夏目友人帳ニャンコ先生栗づくし,385905,0.952640154039843
0,295,54,一番くじ夏目友人帳ニャンコ先生栗づくし,386200,0.9533683872719643
0,218,55,一番くじ夏目友人帳ニャンコ先生栗づくし,386418,0.9539065392875657
0,219,56,一番くじ夏目友人帳ニャンコ先生栗づくし,386637,0.9544471598903947
0,206,57,一番くじ夏目友人帳ニャンコ先生栗づくし,386843,0.9549556888592658
0,309,58,一番くじ夏目友人帳ニャンコ先生栗づくし,387152,0.9557184823125725
0,327,59,一番くじ夏目友人帳ニャンコ先生栗づくし,387479,0.9565257103359748
0,7460,0,一番くじシン・エヴァンゲリオン劇場版,7460,0.007195771278648044
495440,146750,1,一番くじシン・エヴァンゲリオン劇場版,154210,0.14874797438073925
540960,189547,2,一番くじシン・エヴァンゲリオン劇場版,343757,0.3315813334362219
0,128299,3,一番くじシン・エヴァンゲリオン劇場版,472056,0.45533605988116366
0,117358,4,一番くじシン・エヴァンゲリオン劇場版,589414,0.5685373099776218
320,82598,5,一番くじシン・エヴァンゲリオン劇場版,672012,0.6482097384057411
0,52007,6,一番くじシン・エヴァンゲリオン劇場版,724019,0.6983746816884019
0,40180,7,一番くじシン・エヴァンゲリオン劇場版,764199,0.7371315302106644
0,39171,8,一番くじシン・エヴァンゲリオン劇場版,803370,0.7749151169071687
0,35527,9,一番くじシン・エヴァンゲリオン劇場版,838897,0.8091837718959797
0,26796,10,一番くじシン・エヴァンゲリオン劇場版,865693,0.8350306736630912
0,21839,11,一番くじシン・エヴァンゲリオン劇場版,887532,0.8560961493942434
0,23772,12,一番くじシン・エヴァンゲリオン劇場版,911304,0.8790261594258816
0,10347,13,一番くじシン・エヴァンゲリオン劇場版,921651,0.8890066748977544
0,11329,14,一番くじシン・エヴァンゲリオン劇場版,932980,0.8999344085191758
0,7750,15,一番くじシン・エヴァンゲリオン劇場版,940730,0.9074099081719268
0,7017,16,一番くじシン・エヴァンゲリオン劇場版,947747,0.9141783702446177
0,6638,17,一番くじシン・エヴァンゲリオン劇場版,954385,0.9205812562697739
0,7502,18,一番くじシン・エヴァンゲリオン劇場版,961887,0.9278175399336368
0,5906,19,一番くじシン・エヴァンゲリオン劇場版,967793,0.9335143529593333
0,4037,20,一番くじシン・エヴァンゲリオン劇場版,971830,0.9374083648429663
0,3859,21,一番くじシン・エヴァンゲリオン劇場版,975689,0.9411306813797361
0,3520,22,一番くじシン・エヴァンゲリオン劇場版,979209,0.9445260050929856
0,3090,23,一番くじシン・エヴァンゲリオン劇場版,982299,0.9475065591480825
0,3349,24,一番くじシン・エヴァンゲリオン劇場版,985648,0.9507369395786712
0,2924,25,一番くじシン・エヴァンゲリオン劇場版,988572,0.9535573732541092
0,2699,26,一番くじシン・エヴァンゲリオン劇場版,991271,0.9561607762944672
0,1989,27,一番くじシン・エヴァンゲリオン劇場版,993260,0.9580793271085732
0,1695,28,一番くじシン・エヴァンゲリオン劇場版,994955,0.9597142912261749
0,1526,29,一番くじシン・エヴァンゲリオン劇場版,996481,0.9611862412223166
0,1575,30,一番くじシン・エヴァンゲリオン劇場版,998056,0.9627054556678756
0,1438,31,一番くじシン・エヴァンゲリオン劇場版,999494,0.964092522571186
0,1888,32,一番くじシン・エヴァンゲリオン劇場版,1001382,0.9659136507446562
0,1504,33,一番くじシン・エヴァンゲリオン劇場版,1002886,0.9673643799675901
0,1009,34,一番くじシン・エヴァンゲリオン劇場版,1003895,0.9683376417933482
0,1071,35,一番くじシン・エヴァンゲリオン劇場版,1004966,0.9693707076163284
0,951,36,一番くじシン・エヴァンゲリオン劇場版,1005917,0.970288023767266
0,743,37,一番くじシン・エヴァンゲリオン劇場版,1006660,0.9710047071533298
0,870,38,一番くじシン・エヴァンゲリオン劇場版,1007530,0.9718438922756385
0,971,39,一番くじシン・エヴァンゲリオン劇場版,1008501,0.9727805000385832
0,817,40,一番くじシン・エヴァンゲリオン劇場版,1009318,0.9735685623890732
0,567,41,一番くじシン・エヴァンゲリオン劇場版,1009885,0.9741154795894745
0,688,42,一番くじシン・エヴァンゲリオン劇場版,1010573,0.9747791110425187
0,730,43,一番くじシン・エヴァンゲリオン劇場版,1011303,0.9754832548807778
0,641,44,一番くじシン・エヴァンゲリオン劇場版,1011944,0.9761015510456054
0,561,45,一番くじシン・エヴァンゲリオン劇場版,1012505,0.9766426807624045
0,924,46,一番くじシン・エヴァンゲリオン劇場版,1013429,0.9775339532371325
0,637,47,一番くじシン・エヴァンゲリオン劇場版,1014066,0.9781483910795586
0,436,48,一番くじシン・エヴァンゲリオン劇場版,1014502,0.9785689482213134
0,400,49,一番くじシン・エヴァンゲリオン劇場版,1014902,0.9789547804614553
0,282,50,一番くじシン・エヴァンゲリオン劇場版,1015184,0.9792267921907555
0,300,51,一番くじシン・エヴァンゲリオン劇場版,1015484,0.9795161663708619
0,365,52,一番くじシン・エヴァンゲリオン劇場版,1015849,0.9798682382899915
0,432,53,一番くじシン・エヴァンゲリオン劇場版,1016281,0.9802849371093448
0,386,54,一番くじシン・エヴァンゲリオン劇場版,1016667,0.9806572652210819
0,293,55,一番くじシン・エヴァンゲリオン劇場版,1016960,0.9809398873369859
0,371,56,一番くじシン・エヴァンゲリオン劇場版,1017331,0.9812977467397176
0,270,57,一番くじシン・エヴァンゲリオン劇場版,1017601,0.9815581835018135
0,183,58,一番くじシン・エヴァンゲリオン劇場版,1017784,0.9817347017516783
0,268,59,一番くじシン・エヴァンゲリオン劇場版,1018052,0.9819932093525735
0,4742,0,一番くじ機動戦士ガンダムガンプラ２．０,4742,0.004922763890042355
457440,64504,1,一番くじ機動戦士ガンダムガンプラ２．０,69246,0.07188564072751433
504400,100728,2,一番くじ機動戦士ガンダムガンプラ２．０,169974,0.17645336766049333
0,90566,3,一番くじ機動戦士ガンダムガンプラ２．０,260540,0.2704717216178058
160,95495,4,一番くじ機動戦士ガンダムガンプラ２．０,356035,0.3696069678598123
0,73160,5,一番くじ機動戦士ガンダムガンプラ２．０,429195,0.44555580931816297
0,48224,6,一番くじ機動戦士ガンダムガンプラ２．０,477419,0.49561809650361266
0,44164,7,一番くじ機動戦士ガンダムガンプラ２．０,521583,0.5414656174736318
1280,39059,8,一番くじ機動戦士ガンダムガンプラ２．０,560642,0.5820135370816377
0,33772,9,一番くじ機動戦士ガンダムガンプラ２．０,594414,0.6170729175317665
0,33276,10,一番くじ機動戦士ガンダムガンプラ２．０,627690,0.6516173905821776
0,34440,11,一番くじ機動戦士ガンダムガンプラ２．０,662130,0.6873702350303131
0,28754,12,一番くじ機動戦士ガンダムガンプラ２．０,690884,0.7172203305373308
0,21318,13,一番くじ機動戦士ガンダムガンプラ２．０,712202,0.739350967527614
0,14803,14,一番くじ機動戦士ガンダムガンプラ２．０,727005,0.7547182542978158
0,12530,15,一番くじ機動戦士ガンダムガンプラ２．０,739535,0.7677258948592309
0,11883,16,一番くじ機動戦士ガンダムガンプラ２．０,751418,0.7800618719375467
0,11063,17,一番くじ機動戦士ガンダムガンプラ２．０,762481,0.7915465908147163
0,13571,18,一番くじ機動戦士ガンダムガンプラ２．０,776052,0.805634914043684
0,11149,19,一番くじ機動戦士ガンダムガンプラ２．０,787201,0.8172089112199984
0,8929,20,一番くじ機動戦士ガンダムガンプラ２．０,796130,0.8264782825346731
0,6779,21,一番くじ機動戦士ガンダムガンプラ２．０,802909,0.8335156963707333
0,7717,22,一番くじ機動戦士ガンダムガンプラ２．０,810626,0.841526866539324
0,6986,23,一番くじ機動戦士ガンダムガンプラ２．０,817612,0.8487791711651856
0,6736,24,一番くじ機動戦士ガンダムガンプラ２．０,824348,0.8557719458516735
0,7626,25,一番くじ機動戦士ガンダムガンプラ２．０,831974,0.8636886471223321
0,10652,26,一番くじ機動戦士ガンダムガンプラ２．０,842626,0.8747466987791712
